"flow_id,""device"",""date"",""flow"""
"4841469,""202035132"",""2024-08-01 22:05:46+01"",""4.680"""
"4841470,""202035132"",""2024-08-01 21:50:46+01"",""3.720"""
"4841471,""202035132"",""2024-08-01 21:35:46+01"",""4.800"""
"4841472,""202035132"",""2024-08-01 21:20:46+01"",""6.280"""
"4841473,""202035132"",""2024-08-01 21:05:46+01"",""5.520"""
"4841474,""202035132"",""2024-08-01 20:50:46+01"",""6.400"""
"4841475,""202035132"",""2024-08-01 20:35:46+01"",""5.760"""
"4841476,""202035132"",""2024-08-01 20:20:46+01"",""7.240"""
"4841477,""202035132"",""2024-08-01 20:05:55+01"",""6.720"""
"4839386,""202035132"",""2024-08-01 19:50:07+01"",""7.400"""
"4839387,""202035132"",""2024-08-01 19:35:07+01"",""8.080"""
"4839388,""202035132"",""2024-08-01 19:20:07+01"",""6.880"""
"4839389,""202035132"",""2024-08-01 19:05:06+01"",""6.480"""
"4839390,""202035132"",""2024-08-01 18:50:06+01"",""5.280"""
"4839391,""202035132"",""2024-08-01 18:35:06+01"",""4.280"""
"4839392,""202035132"",""2024-08-01 18:20:06+01"",""3.800"""
"4839393,""202035132"",""2024-08-01 18:05:06+01"",""5.040"""
"4839394,""202035132"",""2024-08-01 17:50:06+01"",""4.720"""
"4839395,""202035132"",""2024-08-01 17:35:06+01"",""4.400"""
"4839396,""202035132"",""2024-08-01 17:20:06+01"",""4.800"""
"4839397,""202035132"",""2024-08-01 17:05:06+01"",""4.680"""
"4839398,""202035132"",""2024-08-01 16:50:06+01"",""4.920"""
"4839399,""202035132"",""2024-08-01 16:35:06+01"",""5.800"""
"4839400,""202035132"",""2024-08-01 16:20:06+01"",""6.800"""
"4839401,""202035132"",""2024-08-01 16:05:10+01"",""7.400"""
"4836983,""202035132"",""2024-08-01 15:49:26+01"",""5.800"""
"4836984,""202035132"",""2024-08-01 15:34:26+01"",""5.920"""
"4836985,""202035132"",""2024-08-01 15:19:26+01"",""4.040"""
"4836986,""202035132"",""2024-08-01 15:04:26+01"",""3.440"""
"4836987,""202035132"",""2024-08-01 14:49:26+01"",""3.960"""
"4836988,""202035132"",""2024-08-01 14:34:26+01"",""4.440"""
"4836989,""202035132"",""2024-08-01 14:19:26+01"",""3.920"""
"4836990,""202035132"",""2024-08-01 14:04:26+01"",""4.280"""
"4836991,""202035132"",""2024-08-01 13:49:26+01"",""6.040"""
"4836992,""202035132"",""2024-08-01 13:34:26+01"",""6.320"""
"4836993,""202035132"",""2024-08-01 13:19:26+01"",""7.440"""
"4836994,""202035132"",""2024-08-01 13:04:26+01"",""6.000"""
"4836995,""202035132"",""2024-08-01 12:49:26+01"",""6.600"""
"4836996,""202035132"",""2024-08-01 12:34:26+01"",""5.120"""
"4836997,""202035132"",""2024-08-01 12:19:26+01"",""4.280"""
"4836998,""202035132"",""2024-08-01 12:04:35+01"",""5.720"""
"4834596,""202035132"",""2024-08-01 11:48:46+01"",""5.840"""
"4834597,""202035132"",""2024-08-01 11:33:46+01"",""4.800"""
"4834598,""202035132"",""2024-08-01 11:18:46+01"",""4.560"""
"4834599,""202035132"",""2024-08-01 11:03:46+01"",""5.480"""
"4834600,""202035132"",""2024-08-01 10:48:46+01"",""5.200"""
"4834601,""202035132"",""2024-08-01 10:33:46+01"",""5.680"""
"4834602,""202035132"",""2024-08-01 10:18:46+01"",""6.800"""
"4834603,""202035132"",""2024-08-01 10:03:46+01"",""6.800"""
"4834604,""202035132"",""2024-08-01 09:48:46+01"",""5.400"""
"4834605,""202035132"",""2024-08-01 09:33:46+01"",""5.040"""
"4834606,""202035132"",""2024-08-01 09:18:46+01"",""5.240"""
"4834607,""202035132"",""2024-08-01 09:03:46+01"",""4.960"""
"4834608,""202035132"",""2024-08-01 08:48:46+01"",""4.880"""
"4834609,""202035132"",""2024-08-01 08:33:46+01"",""6.360"""
"4834610,""202035132"",""2024-08-01 08:18:46+01"",""6.520"""
"4834611,""202035132"",""2024-08-01 08:03:55+01"",""5.720"""
"4832294,""202035132"",""2024-08-01 07:48:06+01"",""5.200"""
"4832295,""202035132"",""2024-08-01 07:33:06+01"",""4.240"""
"4832296,""202035132"",""2024-08-01 07:18:06+01"",""3.160"""
"4832297,""202035132"",""2024-08-01 07:03:06+01"",""3.400"""
"4832298,""202035132"",""2024-08-01 06:48:06+01"",""4.160"""
"4832299,""202035132"",""2024-08-01 06:33:06+01"",""2.960"""
"4832300,""202035132"",""2024-08-01 06:18:06+01"",""2.360"""
"4832301,""202035132"",""2024-08-01 06:03:06+01"",""0.880"""
"4832302,""202035132"",""2024-08-01 05:48:06+01"",""0.840"""
"4832303,""202035132"",""2024-08-01 05:33:06+01"",""0.400"""
"4832304,""202035132"",""2024-08-01 05:18:06+01"",""0.560"""
"4832305,""202035132"",""2024-08-01 05:03:06+01"",""0.600"""
"4832306,""202035132"",""2024-08-01 04:48:06+01"",""0.440"""
"4832307,""202035132"",""2024-08-01 04:33:06+01"",""0.440"""
"4832308,""202035132"",""2024-08-01 04:18:06+01"",""0.320"""
"4832309,""202035132"",""2024-08-01 04:03:14+01"",""0.400"""
"4830217,""202035132"",""2024-08-01 03:47:27+01"",""0.440"""
"4830218,""202035132"",""2024-08-01 03:32:27+01"",""0.400"""
"4830219,""202035132"",""2024-08-01 03:17:27+01"",""1.600"""
"4830220,""202035132"",""2024-08-01 03:02:27+01"",""0.320"""
"4830221,""202035132"",""2024-08-01 02:47:27+01"",""4.200"""
"4830222,""202035132"",""2024-08-01 02:32:27+01"",""4.520"""
"4830223,""202035132"",""2024-08-01 02:17:27+01"",""4.200"""
"4830224,""202035132"",""2024-08-01 02:02:27+01"",""1.000"""
"4830225,""202035132"",""2024-08-01 01:47:27+01"",""0.560"""
"4830226,""202035132"",""2024-08-01 01:32:27+01"",""0.440"""
"4830227,""202035132"",""2024-08-01 01:17:27+01"",""0.320"""
"4830228,""202035132"",""2024-08-01 01:02:27+01"",""0.560"""
"4830229,""202035132"",""2024-08-01 00:47:27+01"",""0.600"""
"4830230,""202035132"",""2024-08-01 00:32:27+01"",""0.800"""
"4830231,""202035132"",""2024-08-01 00:17:27+01"",""1.480"""
"4830232,""202035132"",""2024-08-01 00:02:35+01"",""3.200"""
"4828127,""202035132"",""2024-07-31 23:46:47+01"",""2.960"""
"4828128,""202035132"",""2024-07-31 23:31:47+01"",""3.680"""
"4828129,""202035132"",""2024-07-31 23:16:47+01"",""3.960"""
"4828130,""202035132"",""2024-07-31 23:01:47+01"",""4.160"""
"4828131,""202035132"",""2024-07-31 22:46:47+01"",""5.080"""
"4828132,""202035132"",""2024-07-31 22:31:47+01"",""3.640"""
"4828133,""202035132"",""2024-07-31 22:16:47+01"",""3.240"""
"4828134,""202035132"",""2024-07-31 22:01:47+01"",""3.160"""
"4828135,""202035132"",""2024-07-31 21:46:47+01"",""4.120"""
"4828136,""202035132"",""2024-07-31 21:31:47+01"",""4.560"""
"4828137,""202035132"",""2024-07-31 21:16:47+01"",""5.000"""
"4828138,""202035132"",""2024-07-31 21:01:47+01"",""5.680"""
"4828139,""202035132"",""2024-07-31 20:46:47+01"",""5.200"""
"4828140,""202035132"",""2024-07-31 20:31:47+01"",""4.960"""
"4828141,""202035132"",""2024-07-31 20:16:47+01"",""5.080"""
"4828142,""202035132"",""2024-07-31 20:01:55+01"",""7.520"""
"4825695,""202035132"",""2024-07-31 19:46:06+01"",""8.360"""
"4825696,""202035132"",""2024-07-31 19:31:06+01"",""8.560"""
"4825697,""202035132"",""2024-07-31 19:16:06+01"",""6.760"""
"4825698,""202035132"",""2024-07-31 19:01:06+01"",""5.280"""
"4825699,""202035132"",""2024-07-31 18:46:06+01"",""4.080"""
"4825700,""202035132"",""2024-07-31 18:31:06+01"",""5.080"""
"4825701,""202035132"",""2024-07-31 18:16:06+01"",""4.200"""
"4825702,""202035132"",""2024-07-31 18:01:06+01"",""4.480"""
"4825703,""202035132"",""2024-07-31 17:46:06+01"",""5.360"""
"4825704,""202035132"",""2024-07-31 17:31:06+01"",""5.680"""
"4825705,""202035132"",""2024-07-31 17:16:06+01"",""3.920"""
"4825706,""202035132"",""2024-07-31 17:01:06+01"",""5.080"""
"4825707,""202035132"",""2024-07-31 16:46:06+01"",""6.400"""
"4825708,""202035132"",""2024-07-31 16:31:06+01"",""5.600"""
"4825709,""202035132"",""2024-07-31 16:16:06+01"",""4.360"""
"4825710,""202035132"",""2024-07-31 16:01:10+01"",""4.440"""
"4823290,""202035132"",""2024-07-31 15:45:26+01"",""4.840"""
"4823291,""202035132"",""2024-07-31 15:30:26+01"",""4.360"""
"4823292,""202035132"",""2024-07-31 15:15:26+01"",""6.200"""
"4823293,""202035132"",""2024-07-31 15:00:26+01"",""6.360"""
"4823294,""202035132"",""2024-07-31 14:45:26+01"",""6.120"""
"4823295,""202035132"",""2024-07-31 14:30:26+01"",""6.280"""
"4823296,""202035132"",""2024-07-31 14:15:26+01"",""6.320"""
"4823297,""202035132"",""2024-07-31 14:00:26+01"",""6.280"""
"4823298,""202035132"",""2024-07-31 13:45:26+01"",""6.520"""
"4823299,""202035132"",""2024-07-31 13:30:26+01"",""4.640"""
"4823300,""202035132"",""2024-07-31 13:15:26+01"",""4.080"""
"4823301,""202035132"",""2024-07-31 13:00:26+01"",""5.000"""
"4823302,""202035132"",""2024-07-31 12:45:26+01"",""5.880"""
"4823303,""202035132"",""2024-07-31 12:30:26+01"",""8.600"""
"4823304,""202035132"",""2024-07-31 12:15:26+01"",""7.800"""
"4823305,""202035132"",""2024-07-31 12:00:35+01"",""7.280"""
"4821107,""202035132"",""2024-07-31 11:44:46+01"",""9.560"""
"4821108,""202035132"",""2024-07-31 11:29:46+01"",""7.120"""
"4821109,""202035132"",""2024-07-31 11:14:46+01"",""5.640"""
"4821110,""202035132"",""2024-07-31 10:59:46+01"",""4.800"""
"4821111,""202035132"",""2024-07-31 10:44:46+01"",""5.520"""
"4821112,""202035132"",""2024-07-31 10:29:46+01"",""4.280"""
"4821113,""202035132"",""2024-07-31 10:14:46+01"",""4.280"""
"4821114,""202035132"",""2024-07-31 09:59:46+01"",""5.000"""
"4821115,""202035132"",""2024-07-31 09:44:46+01"",""4.480"""
"4821116,""202035132"",""2024-07-31 09:29:46+01"",""5.000"""
"4821117,""202035132"",""2024-07-31 09:14:46+01"",""4.480"""
"4821118,""202035132"",""2024-07-31 08:59:46+01"",""4.920"""
"4821119,""202035132"",""2024-07-31 08:44:46+01"",""4.880"""
"4821120,""202035132"",""2024-07-31 08:29:46+01"",""5.520"""
"4821121,""202035132"",""2024-07-31 08:14:46+01"",""4.520"""
"4821122,""202035132"",""2024-07-31 07:59:47+01"",""4.320"""
"4818923,""202035132"",""2024-07-31 07:43:57+01"",""6.160"""
"4818924,""202035132"",""2024-07-31 07:28:57+01"",""4.040"""
"4818925,""202035132"",""2024-07-31 07:13:57+01"",""3.640"""
"4818926,""202035132"",""2024-07-31 06:58:57+01"",""3.280"""
"4818927,""202035132"",""2024-07-31 06:43:57+01"",""3.000"""
"4818928,""202035132"",""2024-07-31 06:28:57+01"",""5.280"""
"4818929,""202035132"",""2024-07-31 06:13:57+01"",""1.640"""
"4818930,""202035132"",""2024-07-31 05:58:57+01"",""0.720"""
"4818931,""202035132"",""2024-07-31 05:43:57+01"",""0.680"""
"4818932,""202035132"",""2024-07-31 05:28:57+01"",""0.880"""
"4818933,""202035132"",""2024-07-31 05:13:57+01"",""0.720"""
"4818934,""202035132"",""2024-07-31 04:58:57+01"",""0.560"""
"4818935,""202035132"",""2024-07-31 04:43:57+01"",""0.440"""
"4818936,""202035132"",""2024-07-31 04:28:57+01"",""0.480"""
"4818937,""202035132"",""2024-07-31 04:13:57+01"",""0.480"""
"4818938,""202035132"",""2024-07-31 03:59:06+01"",""0.480"""
"4816445,""202035132"",""2024-07-31 03:43:17+01"",""0.400"""
"4816446,""202035132"",""2024-07-31 03:28:17+01"",""0.480"""
"4816447,""202035132"",""2024-07-31 03:13:17+01"",""0.520"""
"4816448,""202035132"",""2024-07-31 02:58:17+01"",""1.280"""
"4816449,""202035132"",""2024-07-31 02:43:17+01"",""5.040"""
"4816450,""202035132"",""2024-07-31 02:28:17+01"",""4.240"""
"4816451,""202035132"",""2024-07-31 02:13:17+01"",""3.640"""
"4816452,""202035132"",""2024-07-31 01:58:17+01"",""0.600"""
"4816453,""202035132"",""2024-07-31 01:43:17+01"",""0.600"""
"4816454,""202035132"",""2024-07-31 01:28:17+01"",""0.760"""
"4816455,""202035132"",""2024-07-31 01:13:17+01"",""0.760"""
"4816456,""202035132"",""2024-07-31 00:58:17+01"",""1.080"""
"4816457,""202035132"",""2024-07-31 00:43:17+01"",""1.080"""
"4816458,""202035132"",""2024-07-31 00:28:17+01"",""0.760"""
"4816459,""202035132"",""2024-07-31 00:13:17+01"",""2.960"""
"4816460,""202035132"",""2024-07-30 23:58:25+01"",""3.440"""
"4814226,""202035132"",""2024-07-30 23:42:36+01"",""3.720"""
"4814227,""202035132"",""2024-07-30 23:27:36+01"",""3.400"""
"4814228,""202035132"",""2024-07-30 23:12:36+01"",""3.400"""
"4814229,""202035132"",""2024-07-30 22:57:36+01"",""4.880"""
"4814230,""202035132"",""2024-07-30 22:42:36+01"",""4.960"""
"4814231,""202035132"",""2024-07-30 22:27:36+01"",""3.120"""
"4814232,""202035132"",""2024-07-30 22:12:36+01"",""3.760"""
"4814233,""202035132"",""2024-07-30 21:57:36+01"",""4.480"""
"4814234,""202035132"",""2024-07-30 21:42:36+01"",""4.760"""
"4814235,""202035132"",""2024-07-30 21:27:36+01"",""5.680"""
"4814236,""202035132"",""2024-07-30 21:12:36+01"",""5.200"""
"4814237,""202035132"",""2024-07-30 20:57:36+01"",""5.280"""
"4814238,""202035132"",""2024-07-30 20:42:36+01"",""6.160"""
"4814239,""202035132"",""2024-07-30 20:27:36+01"",""5.280"""
"4814240,""202035132"",""2024-07-30 20:12:36+01"",""8.080"""
"4814241,""202035132"",""2024-07-30 19:57:44+01"",""7.280"""
"4811926,""202035132"",""2024-07-30 19:41:56+01"",""6.240"""
"4811927,""202035132"",""2024-07-30 19:26:56+01"",""6.400"""
"4811928,""202035132"",""2024-07-30 19:11:56+01"",""4.680"""
"4811929,""202035132"",""2024-07-30 18:56:56+01"",""4.000"""
"4811930,""202035132"",""2024-07-30 18:41:56+01"",""5.120"""
"4811931,""202035132"",""2024-07-30 18:26:56+01"",""5.080"""
"4811932,""202035132"",""2024-07-30 18:11:56+01"",""5.160"""
"4811933,""202035132"",""2024-07-30 17:56:56+01"",""5.760"""
"4811934,""202035132"",""2024-07-30 17:41:56+01"",""4.240"""
"4811935,""202035132"",""2024-07-30 17:26:56+01"",""4.560"""
"4811936,""202035132"",""2024-07-30 17:11:56+01"",""4.880"""
"4811937,""202035132"",""2024-07-30 16:56:56+01"",""6.240"""
"4811938,""202035132"",""2024-07-30 16:41:56+01"",""6.440"""
"4811939,""202035132"",""2024-07-30 16:26:56+01"",""5.960"""
"4811940,""202035132"",""2024-07-30 16:11:56+01"",""6.640"""
"4811941,""202035132"",""2024-07-30 15:56:59+01"",""6.400"""
"4809602,""202035132"",""2024-07-30 15:41:17+01"",""6.120"""
"4809603,""202035132"",""2024-07-30 15:26:17+01"",""5.960"""
"4809604,""202035132"",""2024-07-30 15:11:17+01"",""6.360"""
"4809605,""202035132"",""2024-07-30 14:56:17+01"",""6.840"""
"4809606,""202035132"",""2024-07-30 14:41:17+01"",""6.200"""
"4809607,""202035132"",""2024-07-30 14:26:17+01"",""6.560"""
"4809608,""202035132"",""2024-07-30 14:11:17+01"",""6.760"""
"4809609,""202035132"",""2024-07-30 13:56:17+01"",""4.800"""
"4809610,""202035132"",""2024-07-30 13:41:17+01"",""5.000"""
"4809611,""202035132"",""2024-07-30 13:26:17+01"",""4.480"""
"4809612,""202035132"",""2024-07-30 13:11:17+01"",""4.760"""
"4809613,""202035132"",""2024-07-30 12:56:17+01"",""5.640"""
"4809614,""202035132"",""2024-07-30 12:41:17+01"",""7.120"""
"4809615,""202035132"",""2024-07-30 12:26:17+01"",""9.880"""
"4809616,""202035132"",""2024-07-30 12:11:17+01"",""4.840"""
"4809617,""202035132"",""2024-07-30 11:56:25+01"",""6.720"""
"4807147,""202035132"",""2024-07-30 11:40:36+01"",""8.200"""
"4807148,""202035132"",""2024-07-30 11:25:36+01"",""8.800"""
"4807149,""202035132"",""2024-07-30 11:10:36+01"",""7.680"""
"4807150,""202035132"",""2024-07-30 10:55:36+01"",""6.240"""
"4807151,""202035132"",""2024-07-30 10:40:36+01"",""6.400"""
"4807152,""202035132"",""2024-07-30 10:25:36+01"",""5.400"""
"4807153,""202035132"",""2024-07-30 10:10:37+01"",""5.560"""
"4807154,""202035132"",""2024-07-30 09:55:37+01"",""4.400"""
"4807155,""202035132"",""2024-07-30 09:40:37+01"",""4.200"""
"4807156,""202035132"",""2024-07-30 09:25:37+01"",""4.280"""
"4807157,""202035132"",""2024-07-30 09:10:37+01"",""4.480"""
"4807158,""202035132"",""2024-07-30 08:55:37+01"",""5.440"""
"4807159,""202035132"",""2024-07-30 08:40:37+01"",""4.920"""
"4807160,""202035132"",""2024-07-30 08:25:37+01"",""5.360"""
"4807161,""202035132"",""2024-07-30 08:10:37+01"",""4.000"""
"4807162,""202035132"",""2024-07-30 07:55:45+01"",""3.760"""
"4804816,""202035132"",""2024-07-30 07:40:06+01"",""4.320"""
"4804817,""202035132"",""2024-07-30 07:25:06+01"",""3.400"""
"4804818,""202035132"",""2024-07-30 07:10:06+01"",""3.320"""
"4804819,""202035132"",""2024-07-30 06:55:06+01"",""2.800"""
"4804820,""202035132"",""2024-07-30 06:40:06+01"",""3.360"""
"4804821,""202035132"",""2024-07-30 06:25:06+01"",""2.480"""
"4804822,""202035132"",""2024-07-30 06:10:06+01"",""1.240"""
"4804823,""202035132"",""2024-07-30 05:55:06+01"",""0.560"""
"4804824,""202035132"",""2024-07-30 05:40:06+01"",""0.720"""
"4804825,""202035132"",""2024-07-30 05:25:06+01"",""0.640"""
"4804826,""202035132"",""2024-07-30 05:10:06+01"",""0.640"""
"4804827,""202035132"",""2024-07-30 04:55:06+01"",""0.400"""
"4804828,""202035132"",""2024-07-30 04:40:06+01"",""0.400"""
"4804829,""202035132"",""2024-07-30 04:25:06+01"",""0.360"""
"4804830,""202035132"",""2024-07-30 04:10:06+01"",""0.520"""
"4804831,""202035132"",""2024-07-30 03:55:06+01"",""0.520"""
"4802606,""202035132"",""2024-07-30 03:39:16+01"",""0.440"""
"4802607,""202035132"",""2024-07-30 03:24:16+01"",""0.720"""
"4802608,""202035132"",""2024-07-30 03:09:16+01"",""0.560"""
"4802609,""202035132"",""2024-07-30 02:54:16+01"",""2.320"""
"4802610,""202035132"",""2024-07-30 02:39:16+01"",""5.040"""
"4802611,""202035132"",""2024-07-30 02:24:16+01"",""4.600"""
"4802612,""202035132"",""2024-07-30 02:09:16+01"",""2.920"""
"4802613,""202035132"",""2024-07-30 01:54:16+01"",""0.560"""
"4802614,""202035132"",""2024-07-30 01:39:16+01"",""0.520"""
"4802615,""202035132"",""2024-07-30 01:24:16+01"",""0.560"""
"4802616,""202035132"",""2024-07-30 01:09:16+01"",""0.520"""
"4802617,""202035132"",""2024-07-30 00:54:16+01"",""0.560"""
"4802618,""202035132"",""2024-07-30 00:39:16+01"",""0.760"""
"4802619,""202035132"",""2024-07-30 00:24:16+01"",""0.720"""
"4802620,""202035132"",""2024-07-30 00:09:16+01"",""3.800"""
"4802621,""202035132"",""2024-07-29 23:54:25+01"",""3.520"""
"4800505,""202035132"",""2024-07-29 23:38:37+01"",""3.360"""
"4800506,""202035132"",""2024-07-29 23:23:37+01"",""2.920"""
"4800507,""202035132"",""2024-07-29 23:08:37+01"",""4.080"""
"4800508,""202035132"",""2024-07-29 22:53:37+01"",""4.800"""
"4800509,""202035132"",""2024-07-29 22:38:37+01"",""5.400"""
"4800510,""202035132"",""2024-07-29 22:23:37+01"",""3.280"""
"4800511,""202035132"",""2024-07-29 22:08:37+01"",""3.960"""
"4800512,""202035132"",""2024-07-29 21:53:37+01"",""5.320"""
"4800513,""202035132"",""2024-07-29 21:38:37+01"",""4.080"""
"4800514,""202035132"",""2024-07-29 21:23:37+01"",""4.000"""
"4800515,""202035132"",""2024-07-29 21:08:37+01"",""4.720"""
"4800516,""202035132"",""2024-07-29 20:53:37+01"",""4.800"""
"4800517,""202035132"",""2024-07-29 20:38:37+01"",""5.840"""
"4800518,""202035132"",""2024-07-29 20:23:37+01"",""5.000"""
"4800519,""202035132"",""2024-07-29 20:08:37+01"",""4.480"""
"4800520,""202035132"",""2024-07-29 19:53:45+01"",""5.320"""
"4798154,""202035132"",""2024-07-29 19:37:55+01"",""5.880"""
"4798155,""202035132"",""2024-07-29 19:22:55+01"",""5.400"""
"4798156,""202035132"",""2024-07-29 19:07:55+01"",""4.520"""
"4798157,""202035132"",""2024-07-29 18:52:55+01"",""4.760"""
"4798158,""202035132"",""2024-07-29 18:37:55+01"",""6.720"""
"4798159,""202035132"",""2024-07-29 18:22:55+01"",""5.280"""
"4798160,""202035132"",""2024-07-29 18:07:55+01"",""3.160"""
"4798161,""202035132"",""2024-07-29 17:52:55+01"",""5.480"""
"4798162,""202035132"",""2024-07-29 17:37:55+01"",""5.320"""
"4798163,""202035132"",""2024-07-29 17:22:55+01"",""4.800"""
"4798164,""202035132"",""2024-07-29 17:07:55+01"",""4.120"""
"4798165,""202035132"",""2024-07-29 16:52:55+01"",""5.480"""
"4798166,""202035132"",""2024-07-29 16:37:55+01"",""5.080"""
"4798167,""202035132"",""2024-07-29 16:22:55+01"",""4.480"""
"4798168,""202035132"",""2024-07-29 16:07:55+01"",""3.520"""
"4798169,""202035132"",""2024-07-29 15:53:04+01"",""3.880"""
"4795938,""202035132"",""2024-07-29 15:37:07+01"",""3.640"""
"4795939,""202035132"",""2024-07-29 15:22:07+01"",""4.000"""
"4795940,""202035132"",""2024-07-29 15:07:07+01"",""3.880"""
"4795941,""202035132"",""2024-07-29 14:52:07+01"",""3.840"""
"4795942,""202035132"",""2024-07-29 14:37:07+01"",""4.720"""
"4795943,""202035132"",""2024-07-29 14:22:07+01"",""3.840"""
"4795944,""202035132"",""2024-07-29 14:07:07+01"",""4.760"""
"4795945,""202035132"",""2024-07-29 13:52:07+01"",""4.040"""
"4795946,""202035132"",""2024-07-29 13:37:07+01"",""5.440"""
"4795947,""202035132"",""2024-07-29 13:22:07+01"",""4.200"""
"4795948,""202035132"",""2024-07-29 13:07:07+01"",""5.520"""
"4795949,""202035132"",""2024-07-29 12:52:07+01"",""4.840"""
"4795950,""202035132"",""2024-07-29 12:37:07+01"",""5.960"""
"4795951,""202035132"",""2024-07-29 12:22:07+01"",""7.600"""
"4795952,""202035132"",""2024-07-29 12:07:07+01"",""5.880"""
"4795953,""202035132"",""2024-07-29 11:52:15+01"",""5.920"""
"4793635,""202035132"",""2024-07-29 11:36:26+01"",""5.320"""
"4793636,""202035132"",""2024-07-29 11:21:26+01"",""4.520"""
"4793637,""202035132"",""2024-07-29 11:06:26+01"",""4.280"""
"4793638,""202035132"",""2024-07-29 10:51:26+01"",""5.200"""
"4793639,""202035132"",""2024-07-29 10:36:26+01"",""4.240"""
"4793640,""202035132"",""2024-07-29 10:21:26+01"",""3.680"""
"4793641,""202035132"",""2024-07-29 10:06:26+01"",""3.680"""
"4793642,""202035132"",""2024-07-29 09:51:26+01"",""3.520"""
"4793643,""202035132"",""2024-07-29 09:36:26+01"",""4.240"""
"4793644,""202035132"",""2024-07-29 09:21:26+01"",""4.320"""
"4793645,""202035132"",""2024-07-29 09:06:26+01"",""3.840"""
"4793646,""202035132"",""2024-07-29 08:51:26+01"",""3.800"""
"4793647,""202035132"",""2024-07-29 08:36:26+01"",""4.920"""
"4793648,""202035132"",""2024-07-29 08:21:26+01"",""4.640"""
"4793649,""202035132"",""2024-07-29 08:06:26+01"",""3.840"""
"4793650,""202035132"",""2024-07-29 07:51:35+01"",""4.960"""
"4791546,""202035132"",""2024-07-29 07:35:46+01"",""4.960"""
"4791547,""202035132"",""2024-07-29 07:20:46+01"",""4.600"""
"4791548,""202035132"",""2024-07-29 07:05:46+01"",""4.600"""
"4791549,""202035132"",""2024-07-29 06:50:46+01"",""3.520"""
"4791550,""202035132"",""2024-07-29 06:35:46+01"",""3.600"""
"4791551,""202035132"",""2024-07-29 06:20:46+01"",""2.480"""
"4791552,""202035132"",""2024-07-29 06:05:46+01"",""0.760"""
"4791553,""202035132"",""2024-07-29 05:50:46+01"",""0.640"""
"4791554,""202035132"",""2024-07-29 05:35:46+01"",""0.920"""
"4791555,""202035132"",""2024-07-29 05:20:46+01"",""0.600"""
"4791556,""202035132"",""2024-07-29 05:05:46+01"",""0.520"""
"4791557,""202035132"",""2024-07-29 04:50:46+01"",""0.480"""
"4791558,""202035132"",""2024-07-29 04:35:46+01"",""0.360"""
"4791559,""202035132"",""2024-07-29 04:20:46+01"",""0.480"""
"4791560,""202035132"",""2024-07-29 04:05:46+01"",""0.320"""
"4791561,""202035132"",""2024-07-29 03:50:54+01"",""0.360"""
"4789257,""202035132"",""2024-07-29 03:35:07+01"",""0.320"""
"4789258,""202035132"",""2024-07-29 03:20:07+01"",""0.440"""
"4789259,""202035132"",""2024-07-29 03:05:07+01"",""0.800"""
"4789260,""202035132"",""2024-07-29 02:50:07+01"",""3.480"""
"4789261,""202035132"",""2024-07-29 02:35:07+01"",""4.800"""
"4789262,""202035132"",""2024-07-29 02:20:07+01"",""4.160"""
"4789263,""202035132"",""2024-07-29 02:05:07+01"",""1.520"""
"4789264,""202035132"",""2024-07-29 01:50:07+01"",""0.680"""
"4789265,""202035132"",""2024-07-29 01:35:07+01"",""0.520"""
"4789266,""202035132"",""2024-07-29 01:20:07+01"",""0.440"""
"4789267,""202035132"",""2024-07-29 01:05:07+01"",""0.880"""
"4789268,""202035132"",""2024-07-29 00:50:07+01"",""1.200"""
"4789269,""202035132"",""2024-07-29 00:35:07+01"",""0.840"""
"4789270,""202035132"",""2024-07-29 00:20:07+01"",""1.040"""
"4789271,""202035132"",""2024-07-29 00:05:07+01"",""3.320"""
"4789272,""202035132"",""2024-07-28 23:50:15+01"",""3.000"""
"4787200,""202035132"",""2024-07-28 23:34:27+01"",""3.560"""
"4787201,""202035132"",""2024-07-28 23:19:27+01"",""3.320"""
"4787202,""202035132"",""2024-07-28 23:04:27+01"",""3.600"""
"4787203,""202035132"",""2024-07-28 22:49:27+01"",""3.560"""
"4787204,""202035132"",""2024-07-28 22:34:27+01"",""3.160"""
"4787205,""202035132"",""2024-07-28 22:19:27+01"",""5.760"""
"4787206,""202035132"",""2024-07-28 22:04:27+01"",""6.880"""
"4787207,""202035132"",""2024-07-28 21:49:27+01"",""5.320"""
"4787208,""202035132"",""2024-07-28 21:34:27+01"",""7.160"""
"4787209,""202035132"",""2024-07-28 21:19:27+01"",""7.840"""
"4787210,""202035132"",""2024-07-28 21:04:27+01"",""7.960"""
"4787211,""202035132"",""2024-07-28 20:49:27+01"",""7.320"""
"4787212,""202035132"",""2024-07-28 20:34:27+01"",""7.240"""
"4787213,""202035132"",""2024-07-28 20:19:27+01"",""6.960"""
"4787214,""202035132"",""2024-07-28 20:04:27+01"",""7.320"""
"4787215,""202035132"",""2024-07-28 19:49:35+01"",""10.080"""
"4785253,""202035132"",""2024-07-28 19:33:47+01"",""5.960"""
"4785254,""202035132"",""2024-07-28 19:18:47+01"",""4.440"""
"4785255,""202035132"",""2024-07-28 19:03:47+01"",""5.760"""
"4785256,""202035132"",""2024-07-28 18:48:47+01"",""5.800"""
"4785257,""202035132"",""2024-07-28 18:33:47+01"",""5.320"""
"4785258,""202035132"",""2024-07-28 18:18:47+01"",""5.200"""
