Time,Distribuído,Month,day_of_month,day_of_week,Hour,Minute
2024-04-17 17:30:00,25.7,4,17,2,17,30
2024-04-17 17:35:00,25.7,4,17,2,17,35
2024-04-17 17:40:00,27.7,4,17,2,17,40
2024-04-17 17:45:00,27.7,4,17,2,17,45
2024-04-17 17:50:00,27.7,4,17,2,17,50
2024-04-17 17:55:00,27.7,4,17,2,17,55
2024-04-17 18:00:00,27.7,4,17,2,18,0
2024-04-17 18:05:00,36.0,4,17,2,18,5
2024-04-17 18:10:00,32.7,4,17,2,18,10
2024-04-17 18:15:00,27.7,4,17,2,18,15
2024-04-17 18:20:00,27.7,4,17,2,18,20
2024-04-17 18:25:00,27.7,4,17,2,18,25
2024-04-17 18:30:00,27.7,4,17,2,18,30
2024-04-17 18:35:00,30.0,4,17,2,18,35
2024-04-17 18:40:00,30.0,4,17,2,18,40
2024-04-17 18:45:00,27.7,4,17,2,18,45
2024-04-17 18:50:00,27.7,4,17,2,18,50
2024-04-17 18:55:00,24.0,4,17,2,18,55
2024-04-17 19:00:00,24.0,4,17,2,19,0
2024-04-17 19:05:00,30.0,4,17,2,19,5
2024-04-17 19:10:00,40.0,4,17,2,19,10
2024-04-17 19:15:00,36.0,4,17,2,19,15
2024-04-17 19:20:00,40.0,4,17,2,19,20
2024-04-17 19:25:00,40.0,4,17,2,19,25
2024-04-17 19:30:00,32.7,4,17,2,19,30
2024-04-17 19:35:00,32.7,4,17,2,19,35
2024-04-17 19:40:00,30.0,4,17,2,19,40
2024-04-17 19:45:00,40.0,4,17,2,19,45
2024-04-17 19:50:00,36.0,4,17,2,19,50
2024-04-17 19:55:00,36.0,4,17,2,19,55
2024-04-17 20:00:00,36.0,4,17,2,20,0
2024-04-17 20:05:00,30.0,4,17,2,20,5
2024-04-17 20:10:00,40.0,4,17,2,20,10
2024-04-17 20:15:00,36.0,4,17,2,20,15
2024-04-17 20:20:00,36.0,4,17,2,20,20
2024-04-17 20:25:00,51.5,4,17,2,20,25
2024-04-17 20:30:00,40.0,4,17,2,20,30
2024-04-17 20:35:00,36.0,4,17,2,20,35
2024-04-17 20:40:00,36.0,4,17,2,20,40
2024-04-17 20:45:00,30.0,4,17,2,20,45
2024-04-17 20:50:00,40.0,4,17,2,20,50
2024-04-17 20:55:00,36.0,4,17,2,20,55
2024-04-17 21:00:00,36.0,4,17,2,21,0
2024-04-17 21:05:00,36.0,4,17,2,21,5
2024-04-17 21:10:00,30.0,4,17,2,21,10
2024-04-17 21:15:00,30.0,4,17,2,21,15
2024-04-17 21:20:00,30.0,4,17,2,21,20
2024-04-17 21:25:00,30.0,4,17,2,21,25
2024-04-17 21:30:00,32.7,4,17,2,21,30
2024-04-17 21:35:00,30.0,4,17,2,21,35
2024-04-17 21:40:00,30.0,4,17,2,21,40
2024-04-17 21:45:00,30.0,4,17,2,21,45
2024-04-17 21:50:00,30.0,4,17,2,21,50
2024-04-17 21:55:00,30.0,4,17,2,21,55
2024-04-17 22:00:00,30.0,4,17,2,22,0
2024-04-17 22:05:00,27.7,4,17,2,22,5
2024-04-17 22:10:00,27.7,4,17,2,22,10
2024-04-17 22:15:00,20.0,4,17,2,22,15
2024-04-17 22:20:00,27.7,4,17,2,22,20
2024-04-17 22:25:00,27.7,4,17,2,22,25
2024-04-17 22:30:00,20.0,4,17,2,22,30
2024-04-17 22:35:00,21.1,4,17,2,22,35
2024-04-17 22:40:00,27.7,4,17,2,22,40
2024-04-17 22:45:00,20.0,4,17,2,22,45
2024-04-17 22:50:00,20.0,4,17,2,22,50
2024-04-17 22:55:00,32.7,4,17,2,22,55
2024-04-17 23:00:00,20.0,4,17,2,23,0
2024-04-17 23:05:00,20.0,4,17,2,23,5
2024-04-17 23:10:00,18.9,4,17,2,23,10
2024-04-17 23:15:00,18.9,4,17,2,23,15
2024-04-17 23:20:00,14.4,4,17,2,23,20
2024-04-17 23:25:00,14.4,4,17,2,23,25
2024-04-17 23:30:00,18.9,4,17,2,23,30
2024-04-17 23:35:00,18.9,4,17,2,23,35
2024-04-17 23:40:00,20.0,4,17,2,23,40
2024-04-17 23:45:00,20.0,4,17,2,23,45
2024-04-17 23:50:00,20.0,4,17,2,23,50
2024-04-17 23:55:00,22.5,4,17,2,23,55
2024-04-18 00:00:00,22.5,4,18,3,0,0
2024-04-18 00:05:00,17.1,4,18,3,0,5
2024-04-18 00:10:00,17.1,4,18,3,0,10
2024-04-18 00:15:00,16.3,4,18,3,0,15
2024-04-18 00:20:00,16.3,4,18,3,0,20
2024-04-18 00:25:00,16.3,4,18,3,0,25
2024-04-18 00:30:00,12.0,4,18,3,0,30
2024-04-18 00:35:00,11.6,4,18,3,0,35
2024-04-18 00:40:00,11.6,4,18,3,0,40
2024-04-18 00:45:00,11.6,4,18,3,0,45
2024-04-18 00:50:00,11.6,4,18,3,0,50
2024-04-18 00:55:00,11.6,4,18,3,0,55
2024-04-18 01:00:00,9.2,4,18,3,1,0
2024-04-18 01:05:00,9.2,4,18,3,1,5
2024-04-18 01:10:00,7.8,4,18,3,1,10
2024-04-18 01:15:00,7.8,4,18,3,1,15
2024-04-18 01:20:00,8.7,4,18,3,1,20
2024-04-18 01:25:00,8.7,4,18,3,1,25
2024-04-18 01:30:00,8.5,4,18,3,1,30
2024-04-18 01:35:00,8.5,4,18,3,1,35
2024-04-18 01:40:00,8.5,4,18,3,1,40
2024-04-18 01:45:00,6.5,4,18,3,1,45
2024-04-18 01:50:00,6.5,4,18,3,1,50
2024-04-18 01:55:00,5.9,4,18,3,1,55
2024-04-18 02:00:00,5.9,4,18,3,2,0
2024-04-18 02:05:00,6.9,4,18,3,2,5
2024-04-18 02:10:00,6.9,4,18,3,2,10
2024-04-18 02:15:00,6.9,4,18,3,2,15
2024-04-18 02:20:00,7.3,4,18,3,2,20
2024-04-18 02:25:00,7.3,4,18,3,2,25
2024-04-18 02:30:00,4.8,4,18,3,2,30
2024-04-18 02:35:00,4.8,4,18,3,2,35
2024-04-18 02:40:00,6.5,4,18,3,2,40
2024-04-18 02:45:00,6.5,4,18,3,2,45
2024-04-18 02:50:00,6.5,4,18,3,2,50
2024-04-18 02:55:00,8.3,4,18,3,2,55
2024-04-18 03:00:00,6.0,4,18,3,3,0
2024-04-18 03:05:00,6.0,4,18,3,3,5
2024-04-18 03:10:00,6.0,4,18,3,3,10
2024-04-18 03:15:00,7.8,4,18,3,3,15
2024-04-18 03:20:00,7.8,4,18,3,3,20
2024-04-18 03:25:00,5.6,4,18,3,3,25
2024-04-18 03:30:00,5.6,4,18,3,3,30
2024-04-18 03:35:00,6.2,4,18,3,3,35
2024-04-18 03:40:00,6.2,4,18,3,3,40
2024-04-18 03:45:00,6.2,4,18,3,3,45
2024-04-18 03:50:00,6.2,4,18,3,3,50
2024-04-18 03:55:00,7.2,4,18,3,3,55
2024-04-18 04:00:00,7.2,4,18,3,4,0
2024-04-18 04:05:00,7.2,4,18,3,4,5
2024-04-18 04:10:00,6.2,4,18,3,4,10
2024-04-18 04:15:00,6.9,4,18,3,4,15
2024-04-18 04:20:00,6.9,4,18,3,4,20
2024-04-18 04:25:00,5.3,4,18,3,4,25
2024-04-18 04:30:00,5.3,4,18,3,4,30
2024-04-18 04:35:00,6.5,4,18,3,4,35
2024-04-18 04:40:00,6.5,4,18,3,4,40
2024-04-18 04:45:00,6.5,4,18,3,4,45
2024-04-18 04:50:00,9.2,4,18,3,4,50
2024-04-18 04:55:00,8.3,4,18,3,4,55
2024-04-18 05:00:00,8.3,4,18,3,5,0
2024-04-18 05:05:00,8.3,4,18,3,5,5
2024-04-18 05:10:00,8.3,4,18,3,5,10
2024-04-18 05:15:00,8.3,4,18,3,5,15
2024-04-18 05:20:00,7.6,4,18,3,5,20
2024-04-18 05:25:00,7.6,4,18,3,5,25
2024-04-18 05:30:00,7.2,4,18,3,5,30
2024-04-18 05:35:00,7.2,4,18,3,5,35
2024-04-18 05:40:00,7.2,4,18,3,5,40
2024-04-18 05:45:00,7.3,4,18,3,5,45
2024-04-18 05:50:00,7.3,4,18,3,5,50
2024-04-18 05:55:00,8.7,4,18,3,5,55
2024-04-18 06:00:00,8.7,4,18,3,6,0
2024-04-18 06:05:00,13.3,4,18,3,6,5
2024-04-18 06:10:00,13.3,4,18,3,6,10
2024-04-18 06:15:00,10.9,4,18,3,6,15
2024-04-18 06:20:00,10.9,4,18,3,6,20
2024-04-18 06:25:00,10.9,4,18,3,6,25
2024-04-18 06:30:00,13.8,4,18,3,6,30
2024-04-18 06:35:00,13.3,4,18,3,6,35
2024-04-18 06:40:00,13.3,4,18,3,6,40
2024-04-18 06:45:00,17.1,4,18,3,6,45
2024-04-18 06:50:00,17.1,4,18,3,6,50
2024-04-18 06:55:00,17.1,4,18,3,6,55
2024-04-18 07:00:00,18.0,4,18,3,7,0
2024-04-18 07:05:00,32.7,4,18,3,7,5
2024-04-18 07:10:00,32.7,4,18,3,7,10
2024-04-18 07:15:00,27.7,4,18,3,7,15
2024-04-18 07:20:00,27.7,4,18,3,7,20
2024-04-18 07:25:00,36.0,4,18,3,7,25
2024-04-18 07:30:00,27.7,4,18,3,7,30
2024-04-18 07:35:00,27.7,4,18,3,7,35
2024-04-18 07:40:00,32.7,4,18,3,7,40
2024-04-18 07:45:00,45.1,4,18,3,7,45
2024-04-18 07:50:00,36.0,4,18,3,7,50
2024-04-18 07:55:00,36.0,4,18,3,7,55
2024-04-18 08:00:00,36.0,4,18,3,8,0
2024-04-18 08:05:00,36.0,4,18,3,8,5
2024-04-18 08:10:00,36.0,4,18,3,8,10
2024-04-18 08:15:00,36.0,4,18,3,8,15
2024-04-18 08:20:00,36.0,4,18,3,8,20
2024-04-18 08:25:00,40.0,4,18,3,8,25
2024-04-18 08:30:00,30.0,4,18,3,8,30
2024-04-18 08:35:00,30.0,4,18,3,8,35
2024-04-18 08:40:00,30.0,4,18,3,8,40
2024-04-18 08:45:00,30.0,4,18,3,8,45
2024-04-18 08:50:00,30.0,4,18,3,8,50
2024-04-18 08:55:00,30.0,4,18,3,8,55
2024-04-18 09:00:00,30.0,4,18,3,9,0
2024-04-18 09:05:00,30.0,4,18,3,9,5
2024-04-18 09:10:00,30.0,4,18,3,9,10
2024-04-18 09:15:00,30.0,4,18,3,9,15
2024-04-18 09:20:00,27.7,4,18,3,9,20
2024-04-18 09:25:00,30.0,4,18,3,9,25
2024-04-18 09:30:00,21.2,4,18,3,9,30
2024-04-18 09:35:00,21.2,4,18,3,9,35
2024-04-18 09:40:00,30.0,4,18,3,9,40
2024-04-18 09:45:00,21.2,4,18,3,9,45
2024-04-18 09:50:00,22.5,4,18,3,9,50
2024-04-18 09:55:00,22.5,4,18,3,9,55
2024-04-18 10:00:00,22.5,4,18,3,10,0
2024-04-18 10:05:00,22.5,4,18,3,10,5
2024-04-18 10:10:00,27.7,4,18,3,10,10
2024-04-18 10:15:00,27.7,4,18,3,10,15
2024-04-18 10:20:00,27.7,4,18,3,10,20
2024-04-18 10:25:00,22.5,4,18,3,10,25
2024-04-18 10:30:00,22.5,4,18,3,10,30
2024-04-18 10:35:00,24.0,4,18,3,10,35
2024-04-18 10:40:00,24.0,4,18,3,10,40
2024-04-18 10:45:00,24.0,4,18,3,10,45
2024-04-18 10:50:00,24.0,4,18,3,10,50
2024-04-18 10:55:00,24.0,4,18,3,10,55
2024-04-18 11:00:00,21.2,4,18,3,11,0
2024-04-18 11:05:00,22.5,4,18,3,11,5
2024-04-18 11:10:00,22.5,4,18,3,11,10
2024-04-18 11:15:00,30.0,4,18,3,11,15
2024-04-18 11:20:00,30.0,4,18,3,11,20
2024-04-18 11:25:00,30.0,4,18,3,11,25
2024-04-18 11:30:00,30.0,4,18,3,11,30
2024-04-18 11:35:00,24.0,4,18,3,11,35
2024-04-18 11:40:00,24.0,4,18,3,11,40
2024-04-18 11:45:00,21.1,4,18,3,11,45
2024-04-18 11:50:00,25.7,4,18,3,11,50
2024-04-18 11:55:00,30.0,4,18,3,11,55
2024-04-18 12:00:00,30.0,4,18,3,12,0
2024-04-18 12:05:00,21.2,4,18,3,12,5
2024-04-18 12:10:00,40.0,4,18,3,12,10
2024-04-18 12:15:00,27.7,4,18,3,12,15
2024-04-18 12:20:00,27.7,4,18,3,12,20
2024-04-18 12:25:00,27.7,4,18,3,12,25
2024-04-18 12:30:00,27.7,4,18,3,12,30
2024-04-18 12:35:00,27.7,4,18,3,12,35
2024-04-18 12:40:00,30.0,4,18,3,12,40
2024-04-18 12:45:00,30.0,4,18,3,12,45
2024-04-18 12:50:00,30.0,4,18,3,12,50
2024-04-18 12:55:00,36.0,4,18,3,12,55
2024-04-18 13:00:00,25.7,4,18,3,13,0
2024-04-18 13:05:00,27.7,4,18,3,13,5
2024-04-18 13:10:00,27.7,4,18,3,13,10
2024-04-18 13:15:00,36.0,4,18,3,13,15
2024-04-18 13:20:00,25.7,4,18,3,13,20
2024-04-18 13:25:00,27.7,4,18,3,13,25
2024-04-18 13:30:00,27.7,4,18,3,13,30
2024-04-18 13:35:00,27.7,4,18,3,13,35
2024-04-18 13:40:00,27.7,4,18,3,13,40
2024-04-18 13:45:00,27.7,4,18,3,13,45
2024-04-18 13:50:00,27.7,4,18,3,13,50
2024-04-18 13:55:00,27.7,4,18,3,13,55
2024-04-18 14:00:00,32.7,4,18,3,14,0
2024-04-18 14:05:00,30.0,4,18,3,14,5
2024-04-18 14:10:00,32.7,4,18,3,14,10
2024-04-18 14:15:00,24.0,4,18,3,14,15
2024-04-18 14:20:00,22.5,4,18,3,14,20
2024-04-18 14:25:00,32.7,4,18,3,14,25
2024-04-18 14:30:00,32.7,4,18,3,14,30
2024-04-18 14:35:00,27.7,4,18,3,14,35
2024-04-18 14:40:00,24.0,4,18,3,14,40
2024-04-18 14:45:00,24.0,4,18,3,14,45
2024-04-18 14:50:00,24.0,4,18,3,14,50
2024-04-18 14:55:00,20.0,4,18,3,14,55
2024-04-18 15:00:00,20.0,4,18,3,15,0
2024-04-18 15:05:00,20.0,4,18,3,15,5
2024-04-18 15:10:00,20.0,4,18,3,15,10
2024-04-18 15:15:00,20.0,4,18,3,15,15
2024-04-18 15:20:00,24.0,4,18,3,15,20
2024-04-18 15:25:00,24.0,4,18,3,15,25
2024-04-18 15:30:00,21.2,4,18,3,15,30
2024-04-18 15:35:00,21.2,4,18,3,15,35
2024-04-18 15:40:00,18.0,4,18,3,15,40
2024-04-18 15:45:00,25.7,4,18,3,15,45
2024-04-18 15:50:00,18.0,4,18,3,15,50
2024-04-18 15:55:00,25.7,4,18,3,15,55
2024-04-18 16:00:00,20.0,4,18,3,16,0
2024-04-18 16:05:00,20.0,4,18,3,16,5
2024-04-18 16:10:00,20.0,4,18,3,16,10
2024-04-18 16:15:00,14.4,4,18,3,16,15
2024-04-18 16:20:00,25.7,4,18,3,16,20
2024-04-18 16:25:00,25.7,4,18,3,16,25
2024-04-18 16:30:00,25.7,4,18,3,16,30
2024-04-18 16:35:00,24.0,4,18,3,16,35
2024-04-18 16:40:00,24.0,4,18,3,16,40
2024-04-18 16:45:00,24.0,4,18,3,16,45
2024-04-18 16:50:00,24.0,4,18,3,16,50
2024-04-18 16:55:00,25.7,4,18,3,16,55
2024-04-18 17:00:00,25.7,4,18,3,17,0
2024-04-18 17:05:00,21.2,4,18,3,17,5
2024-04-18 17:10:00,32.7,4,18,3,17,10
2024-04-18 17:15:00,24.0,4,18,3,17,15
2024-04-18 17:20:00,25.7,4,18,3,17,20
2024-04-18 17:25:00,25.7,4,18,3,17,25
2024-04-18 17:30:00,32.7,4,18,3,17,30
2024-04-18 17:35:00,24.0,4,18,3,17,35
2024-04-18 17:40:00,32.7,4,18,3,17,40
2024-04-18 17:45:00,24.0,4,18,3,17,45
2024-04-18 17:50:00,24.0,4,18,3,17,50
2024-04-18 17:55:00,30.0,4,18,3,17,55
2024-04-18 18:00:00,27.7,4,18,3,18,0
2024-04-18 18:05:00,32.7,4,18,3,18,5
2024-04-18 18:10:00,24.0,4,18,3,18,10
2024-04-18 18:15:00,32.7,4,18,3,18,15
2024-04-18 18:20:00,22.5,4,18,3,18,20
2024-04-18 18:25:00,32.7,4,18,3,18,25
2024-04-18 18:30:00,24.0,4,18,3,18,30
2024-04-18 18:35:00,27.7,4,18,3,18,35
2024-04-18 18:40:00,32.7,4,18,3,18,40
2024-04-18 18:45:00,32.7,4,18,3,18,45
2024-04-18 18:50:00,32.7,4,18,3,18,50
2024-04-18 18:55:00,24.0,4,18,3,18,55
2024-04-18 19:00:00,27.7,4,18,3,19,0
2024-04-18 19:05:00,30.0,4,18,3,19,5
2024-04-18 19:10:00,30.0,4,18,3,19,10
2024-04-18 19:15:00,30.0,4,18,3,19,15
2024-04-18 19:20:00,36.0,4,18,3,19,20
2024-04-18 19:25:00,36.0,4,18,3,19,25
2024-04-18 19:30:00,40.0,4,18,3,19,30
2024-04-18 19:35:00,40.0,4,18,3,19,35
2024-04-18 19:40:00,45.0,4,18,3,19,40
2024-04-18 19:45:00,32.7,4,18,3,19,45
2024-04-18 19:50:00,32.7,4,18,3,19,50
2024-04-18 19:55:00,36.0,4,18,3,19,55
2024-04-18 20:00:00,36.0,4,18,3,20,0
2024-04-18 20:05:00,36.0,4,18,3,20,5
2024-04-18 20:10:00,36.0,4,18,3,20,10
2024-04-18 20:15:00,36.0,4,18,3,20,15
2024-04-18 20:20:00,36.0,4,18,3,20,20
2024-04-18 20:25:00,40.0,4,18,3,20,25
2024-04-18 20:30:00,27.6,4,18,3,20,30
2024-04-18 20:35:00,30.0,4,18,3,20,35
2024-04-18 20:40:00,45.0,4,18,3,20,40
2024-04-18 20:45:00,36.0,4,18,3,20,45
2024-04-18 20:50:00,36.0,4,18,3,20,50
2024-04-18 20:55:00,36.0,4,18,3,20,55
2024-04-18 21:00:00,36.0,4,18,3,21,0
2024-04-18 21:05:00,36.0,4,18,3,21,5
2024-04-18 21:10:00,36.0,4,18,3,21,10
2024-04-18 21:15:00,36.0,4,18,3,21,15
2024-04-18 21:20:00,27.7,4,18,3,21,20
2024-04-18 21:25:00,27.7,4,18,3,21,25
2024-04-18 21:30:00,36.0,4,18,3,21,30
2024-04-18 21:35:00,27.7,4,18,3,21,35
2024-04-18 21:40:00,36.0,4,18,3,21,40
2024-04-18 21:45:00,36.0,4,18,3,21,45
2024-04-18 21:50:00,27.7,4,18,3,21,50
2024-04-18 21:55:00,27.7,4,18,3,21,55
2024-04-18 22:00:00,27.7,4,18,3,22,0
2024-04-18 22:05:00,27.7,4,18,3,22,5
2024-04-18 22:10:00,27.7,4,18,3,22,10
2024-04-18 22:15:00,25.7,4,18,3,22,15
2024-04-18 22:20:00,20.0,4,18,3,22,20
2024-04-18 22:25:00,21.2,4,18,3,22,25
2024-04-18 22:30:00,27.7,4,18,3,22,30
2024-04-18 22:35:00,20.0,4,18,3,22,35
2024-04-18 22:40:00,21.2,4,18,3,22,40
2024-04-18 22:45:00,22.5,4,18,3,22,45
2024-04-18 22:50:00,18.9,4,18,3,22,50
2024-04-18 22:55:00,27.7,4,18,3,22,55
2024-04-18 23:00:00,20.0,4,18,3,23,0
2024-04-18 23:05:00,25.7,4,18,3,23,5
2024-04-18 23:10:00,24.0,4,18,3,23,10
2024-04-18 23:15:00,24.0,4,18,3,23,15
2024-04-18 23:20:00,18.9,4,18,3,23,20
2024-04-18 23:25:00,16.3,4,18,3,23,25
2024-04-18 23:30:00,16.3,4,18,3,23,30
2024-04-18 23:35:00,16.3,4,18,3,23,35
2024-04-18 23:40:00,15.6,4,18,3,23,40
2024-04-18 23:45:00,15.6,4,18,3,23,45
2024-04-18 23:50:00,15.6,4,18,3,23,50
2024-04-18 23:55:00,21.2,4,18,3,23,55
2024-04-19 00:00:00,21.2,4,19,4,0,0
2024-04-19 00:05:00,15.6,4,19,4,0,5
2024-04-19 00:10:00,15.6,4,19,4,0,10
2024-04-19 00:15:00,13.8,4,19,4,0,15
2024-04-19 00:20:00,13.8,4,19,4,0,20
2024-04-19 00:25:00,12.4,4,19,4,0,25
2024-04-19 00:30:00,12.4,4,19,4,0,30
2024-04-19 00:35:00,12.4,4,19,4,0,35
2024-04-19 00:40:00,13.3,4,19,4,0,40
2024-04-19 00:45:00,13.3,4,19,4,0,45
2024-04-19 00:50:00,10.5,4,19,4,0,50
2024-04-19 00:55:00,7.6,4,19,4,0,55
2024-04-19 01:00:00,7.2,4,19,4,1,0
2024-04-19 01:05:00,7.2,4,19,4,1,5
2024-04-19 01:10:00,9.7,4,19,4,1,10
2024-04-19 01:15:00,9.7,4,19,4,1,15
2024-04-19 01:20:00,9.0,4,19,4,1,20
2024-04-19 01:25:00,9.0,4,19,4,1,25
2024-04-19 01:30:00,9.0,4,19,4,1,30
2024-04-19 01:35:00,6.5,4,19,4,1,35
2024-04-19 01:40:00,6.5,4,19,4,1,40
2024-04-19 01:45:00,8.1,4,19,4,1,45
2024-04-19 01:50:00,8.1,4,19,4,1,50
2024-04-19 01:55:00,11.2,4,19,4,1,55
2024-04-19 02:00:00,11.2,4,19,4,2,0
2024-04-19 02:05:00,7.3,4,19,4,2,5
2024-04-19 02:10:00,7.3,4,19,4,2,10
2024-04-19 02:15:00,7.3,4,19,4,2,15
2024-04-19 02:20:00,10.5,4,19,4,2,20
2024-04-19 02:25:00,9.0,4,19,4,2,25
2024-04-19 02:30:00,9.0,4,19,4,2,30
2024-04-19 02:35:00,9.0,4,19,4,2,35
2024-04-19 02:40:00,9.0,4,19,4,2,40
2024-04-19 02:45:00,9.0,4,19,4,2,45
2024-04-19 02:50:00,7.2,4,19,4,2,50
2024-04-19 02:55:00,7.2,4,19,4,2,55
2024-04-19 03:00:00,8.0,4,19,4,3,0
2024-04-19 03:05:00,8.0,4,19,4,3,5
2024-04-19 03:10:00,8.0,4,19,4,3,10
2024-04-19 03:15:00,7.8,4,19,4,3,15
2024-04-19 03:20:00,7.8,4,19,4,3,20
2024-04-19 03:25:00,6.4,4,19,4,3,25
2024-04-19 03:30:00,6.4,4,19,4,3,30
2024-04-19 03:35:00,6.0,4,19,4,3,35
2024-04-19 03:40:00,6.0,4,19,4,3,40
2024-04-19 03:45:00,6.1,4,19,4,3,45
2024-04-19 03:50:00,6.1,4,19,4,3,50
2024-04-19 03:55:00,6.1,4,19,4,3,55
2024-04-19 04:00:00,5.5,4,19,4,4,0
2024-04-19 04:05:00,6.5,4,19,4,4,5
2024-04-19 04:10:00,6.5,4,19,4,4,10
2024-04-19 04:15:00,6.5,4,19,4,4,15
2024-04-19 04:20:00,6.6,4,19,4,4,20
2024-04-19 04:25:00,7.3,4,19,4,4,25
2024-04-19 04:30:00,7.3,4,19,4,4,30
2024-04-19 04:35:00,7.3,4,19,4,4,35
2024-04-19 04:40:00,6.5,4,19,4,4,40
2024-04-19 04:45:00,6.5,4,19,4,4,45
2024-04-19 04:50:00,9.7,4,19,4,4,50
2024-04-19 04:55:00,9.7,4,19,4,4,55
2024-04-19 05:00:00,10.5,4,19,4,5,0
2024-04-19 05:05:00,10.5,4,19,4,5,5
2024-04-19 05:10:00,10.5,4,19,4,5,10
2024-04-19 05:15:00,9.0,4,19,4,5,15
2024-04-19 05:20:00,9.0,4,19,4,5,20
2024-04-19 05:25:00,12.4,4,19,4,5,25
2024-04-19 05:30:00,12.4,4,19,4,5,30
2024-04-19 05:35:00,12.0,4,19,4,5,35
2024-04-19 05:40:00,12.0,4,19,4,5,40
2024-04-19 05:45:00,10.9,4,19,4,5,45
2024-04-19 05:50:00,10.9,4,19,4,5,50
2024-04-19 05:55:00,10.9,4,19,4,5,55
2024-04-19 06:00:00,10.9,4,19,4,6,0
2024-04-19 06:05:00,10.9,4,19,4,6,5
2024-04-19 06:10:00,10.9,4,19,4,6,10
2024-04-19 06:15:00,10.9,4,19,4,6,15
2024-04-19 06:20:00,11.6,4,19,4,6,20
2024-04-19 06:25:00,11.6,4,19,4,6,25
2024-04-19 06:30:00,15.6,4,19,4,6,30
2024-04-19 06:35:00,15.6,4,19,4,6,35
2024-04-19 06:40:00,20.0,4,19,4,6,40
2024-04-19 06:45:00,25.7,4,19,4,6,45
2024-04-19 06:50:00,22.5,4,19,4,6,50
2024-04-19 06:55:00,22.5,4,19,4,6,55
2024-04-19 07:00:00,22.5,4,19,4,7,0
2024-04-19 07:05:00,27.7,4,19,4,7,5
2024-04-19 07:10:00,27.7,4,19,4,7,10
2024-04-19 07:15:00,27.7,4,19,4,7,15
2024-04-19 07:20:00,36.0,4,19,4,7,20
2024-04-19 07:25:00,45.1,4,19,4,7,25
2024-04-19 07:30:00,36.0,4,19,4,7,30
2024-04-19 07:35:00,36.0,4,19,4,7,35
2024-04-19 07:40:00,36.0,4,19,4,7,40
2024-04-19 07:45:00,32.7,4,19,4,7,45
2024-04-19 07:50:00,32.7,4,19,4,7,50
2024-04-19 07:55:00,36.0,4,19,4,7,55
2024-04-19 08:00:00,36.0,4,19,4,8,0
2024-04-19 08:05:00,36.0,4,19,4,8,5
2024-04-19 08:10:00,45.1,4,19,4,8,10
2024-04-19 08:15:00,45.0,4,19,4,8,15
2024-04-19 08:20:00,36.0,4,19,4,8,20
2024-04-19 08:25:00,36.0,4,19,4,8,25
2024-04-19 08:30:00,32.7,4,19,4,8,30
2024-04-19 08:35:00,27.7,4,19,4,8,35
2024-04-19 08:40:00,36.0,4,19,4,8,40
2024-04-19 08:45:00,36.0,4,19,4,8,45
2024-04-19 08:50:00,36.0,4,19,4,8,50
2024-04-19 08:55:00,27.7,4,19,4,8,55
2024-04-19 09:00:00,27.7,4,19,4,9,0
2024-04-19 09:05:00,25.7,4,19,4,9,5
2024-04-19 09:10:00,27.7,4,19,4,9,10
2024-04-19 09:15:00,27.7,4,19,4,9,15
2024-04-19 09:20:00,30.0,4,19,4,9,20
2024-04-19 09:25:00,40.0,4,19,4,9,25
2024-04-19 09:30:00,30.0,4,19,4,9,30
2024-04-19 09:35:00,30.0,4,19,4,9,35
2024-04-19 09:40:00,30.0,4,19,4,9,40
2024-04-19 09:45:00,24.0,4,19,4,9,45
2024-04-19 09:50:00,24.0,4,19,4,9,50
2024-04-19 09:55:00,27.7,4,19,4,9,55
2024-04-19 10:00:00,32.7,4,19,4,10,0
2024-04-19 10:05:00,32.7,4,19,4,10,5
2024-04-19 10:10:00,32.7,4,19,4,10,10
2024-04-19 10:15:00,32.7,4,19,4,10,15
2024-04-19 10:20:00,30.0,4,19,4,10,20
2024-04-19 10:25:00,30.0,4,19,4,10,25
2024-04-19 10:30:00,24.0,4,19,4,10,30
2024-04-19 10:35:00,27.7,4,19,4,10,35
2024-04-19 10:40:00,27.7,4,19,4,10,40
2024-04-19 10:45:00,27.7,4,19,4,10,45
2024-04-19 10:50:00,27.6,4,19,4,10,50
2024-04-19 10:55:00,24.0,4,19,4,10,55
2024-04-19 11:00:00,24.0,4,19,4,11,0
2024-04-19 11:05:00,27.7,4,19,4,11,5
2024-04-19 11:10:00,27.7,4,19,4,11,10
2024-04-19 11:15:00,18.9,4,19,4,11,15
2024-04-19 11:20:00,20.0,4,19,4,11,20
2024-04-19 11:25:00,24.0,4,19,4,11,25
2024-04-19 11:30:00,32.7,4,19,4,11,30
2024-04-19 11:35:00,24.0,4,19,4,11,35
2024-04-19 11:40:00,24.0,4,19,4,11,40
2024-04-19 11:45:00,27.7,4,19,4,11,45
2024-04-19 11:50:00,25.7,4,19,4,11,50
2024-04-19 11:55:00,25.7,4,19,4,11,55
2024-04-19 12:00:00,32.7,4,19,4,12,0
2024-04-19 12:05:00,27.7,4,19,4,12,5
2024-04-19 12:10:00,25.7,4,19,4,12,10
2024-04-19 12:15:00,25.7,4,19,4,12,15
2024-04-19 12:20:00,25.7,4,19,4,12,20
2024-04-19 12:25:00,27.7,4,19,4,12,25
2024-04-19 12:30:00,27.7,4,19,4,12,30
